transaction_id,account_id,laundering_schema_type,laundering_schema_id
214536501,1261931,laundering_schema_1,laundering_schema_1_id129
214536499,1261931,laundering_schema_1,laundering_schema_1_id129
214536504,1261931,laundering_schema_1,laundering_schema_1_id129
214536502,1261931,laundering_schema_1,laundering_schema_1_id129
214536506,1261931,laundering_schema_1,laundering_schema_1_id129
214536506,577706,laundering_schema_1,laundering_schema_1_id129
214536507,1261931,laundering_schema_1,laundering_schema_1_id129
214536507,65163,laundering_schema_1,laundering_schema_1_id129
41337332,243101,laundering_schema_1,laundering_schema_1_id130
41337333,243101,laundering_schema_1,laundering_schema_1_id130
41337335,243101,laundering_schema_1,laundering_schema_1_id130
41337335,480107,laundering_schema_1,laundering_schema_1_id130
41337334,243101,laundering_schema_1,laundering_schema_1_id130
41337334,452614,laundering_schema_1,laundering_schema_1_id130
41337340,243101,laundering_schema_1,laundering_schema_1_id130
41337337,243101,laundering_schema_1,laundering_schema_1_id130
41337336,243101,laundering_schema_1,laundering_schema_1_id130
41337339,243101,laundering_schema_1,laundering_schema_1_id130
41337338,243101,laundering_schema_1,laundering_schema_1_id130
41337343,243101,laundering_schema_1,laundering_schema_1_id130
41337343,480107,laundering_schema_1,laundering_schema_1_id130
41337341,243101,laundering_schema_1,laundering_schema_1_id130
41337341,452614,laundering_schema_1,laundering_schema_1_id130
41337342,243101,laundering_schema_1,laundering_schema_1_id130
41337342,480107,laundering_schema_1,laundering_schema_1_id130
41337344,243101,laundering_schema_1,laundering_schema_1_id130
41337344,452614,laundering_schema_1,laundering_schema_1_id130
41337345,243101,laundering_schema_1,laundering_schema_1_id130
41337345,480107,laundering_schema_1,laundering_schema_1_id130
288428855,1697041,laundering_schema_1,laundering_schema_1_id139
288428856,1697041,laundering_schema_1,laundering_schema_1_id139
288428857,1697041,laundering_schema_1,laundering_schema_1_id139
288428865,1697041,laundering_schema_1,laundering_schema_1_id139
288428865,745477,laundering_schema_1,laundering_schema_1_id139
288428858,1697041,laundering_schema_1,laundering_schema_1_id139
288428858,607383,laundering_schema_1,laundering_schema_1_id139
288428874,1697041,laundering_schema_1,laundering_schema_1_id139
288428872,1697041,laundering_schema_1,laundering_schema_1_id139
288428875,1697041,laundering_schema_1,laundering_schema_1_id139
288428875,745477,laundering_schema_1,laundering_schema_1_id139
288428877,1697041,laundering_schema_1,laundering_schema_1_id139
288428877,607383,laundering_schema_1,laundering_schema_1_id139
288428876,1697041,laundering_schema_1,laundering_schema_1_id139
288428876,607383,laundering_schema_1,laundering_schema_1_id139
288428888,1697041,laundering_schema_1,laundering_schema_1_id139
288428884,1697041,laundering_schema_1,laundering_schema_1_id139
288428885,1697041,laundering_schema_1,laundering_schema_1_id139
288428881,1697041,laundering_schema_1,laundering_schema_1_id139
288428889,1697041,laundering_schema_1,laundering_schema_1_id139
288428889,607383,laundering_schema_1,laundering_schema_1_id139
288428890,1697041,laundering_schema_1,laundering_schema_1_id139
288428890,607383,laundering_schema_1,laundering_schema_1_id139
288428891,1697041,laundering_schema_1,laundering_schema_1_id139
288428891,745477,laundering_schema_1,laundering_schema_1_id139
265711515,1563256,laundering_schema_1,laundering_schema_1_id140
265711520,1563256,laundering_schema_1,laundering_schema_1_id140
265711516,1563256,laundering_schema_1,laundering_schema_1_id140
265711517,1563256,laundering_schema_1,laundering_schema_1_id140
265711518,1563256,laundering_schema_1,laundering_schema_1_id140
265711521,1563256,laundering_schema_1,laundering_schema_1_id140
265711521,459672,laundering_schema_1,laundering_schema_1_id140
265711523,1563256,laundering_schema_1,laundering_schema_1_id140
265711523,1563255,laundering_schema_1,laundering_schema_1_id140
265711524,1563256,laundering_schema_1,laundering_schema_1_id140
265711524,459672,laundering_schema_1,laundering_schema_1_id140
265711541,1563256,laundering_schema_1,laundering_schema_1_id140
265711534,1563256,laundering_schema_1,laundering_schema_1_id140
265711540,1563256,laundering_schema_1,laundering_schema_1_id140
265711542,1563256,laundering_schema_1,laundering_schema_1_id140
265711542,459672,laundering_schema_1,laundering_schema_1_id140
265711546,1563256,laundering_schema_1,laundering_schema_1_id140
265711546,459672,laundering_schema_1,laundering_schema_1_id140
265711543,1563256,laundering_schema_1,laundering_schema_1_id140
265711543,459672,laundering_schema_1,laundering_schema_1_id140
265711567,1563256,laundering_schema_1,laundering_schema_1_id140
265711561,1563256,laundering_schema_1,laundering_schema_1_id140
265711568,1563256,laundering_schema_1,laundering_schema_1_id140
265711568,459672,laundering_schema_1,laundering_schema_1_id140
265711570,1563256,laundering_schema_1,laundering_schema_1_id140
265711570,1563255,laundering_schema_1,laundering_schema_1_id140
265711569,1563256,laundering_schema_1,laundering_schema_1_id140
265711569,1563255,laundering_schema_1,laundering_schema_1_id140
285093550,1677335,laundering_schema_1,laundering_schema_1_id141
285093551,1677335,laundering_schema_1,laundering_schema_1_id141
285093552,1677335,laundering_schema_1,laundering_schema_1_id141
285093553,1677335,laundering_schema_1,laundering_schema_1_id141
285093558,1677335,laundering_schema_1,laundering_schema_1_id141
285093558,1677334,laundering_schema_1,laundering_schema_1_id141
285093559,1677335,laundering_schema_1,laundering_schema_1_id141
285093559,801404,laundering_schema_1,laundering_schema_1_id141
285093560,1677335,laundering_schema_1,laundering_schema_1_id141
285093560,1296111,laundering_schema_1,laundering_schema_1_id141
285093554,1677335,laundering_schema_1,laundering_schema_1_id141
285093554,640540,laundering_schema_1,laundering_schema_1_id141
285093565,1677335,laundering_schema_1,laundering_schema_1_id141
285093562,1677335,laundering_schema_1,laundering_schema_1_id141
285093563,1677335,laundering_schema_1,laundering_schema_1_id141
285093567,1677335,laundering_schema_1,laundering_schema_1_id141
285093567,1677334,laundering_schema_1,laundering_schema_1_id141
285093569,1677335,laundering_schema_1,laundering_schema_1_id141
285093569,801404,laundering_schema_1,laundering_schema_1_id141
285093566,1677335,laundering_schema_1,laundering_schema_1_id141
285093566,1677334,laundering_schema_1,laundering_schema_1_id141
285093568,1677335,laundering_schema_1,laundering_schema_1_id141
285093568,640540,laundering_schema_1,laundering_schema_1_id141
285093570,1677335,laundering_schema_1,laundering_schema_1_id141
285093570,1677334,laundering_schema_1,laundering_schema_1_id141
36708560,215862,laundering_schema_1,laundering_schema_1_id142
36708561,215862,laundering_schema_1,laundering_schema_1_id142
36708562,215862,laundering_schema_1,laundering_schema_1_id142
36708566,215862,laundering_schema_1,laundering_schema_1_id142
36708566,215860,laundering_schema_1,laundering_schema_1_id142
36708567,215862,laundering_schema_1,laundering_schema_1_id142
36708567,215861,laundering_schema_1,laundering_schema_1_id142
36708568,215862,laundering_schema_1,laundering_schema_1_id142
36708568,215860,laundering_schema_1,laundering_schema_1_id142
158627893,932769,laundering_schema_1,laundering_schema_1_id143
158627894,932769,laundering_schema_1,laundering_schema_1_id143
158627895,932769,laundering_schema_1,laundering_schema_1_id143
158627903,932769,laundering_schema_1,laundering_schema_1_id143
158627903,645628,laundering_schema_1,laundering_schema_1_id143
158627904,932769,laundering_schema_1,laundering_schema_1_id143
158627904,1171176,laundering_schema_1,laundering_schema_1_id143
158627897,932769,laundering_schema_1,laundering_schema_1_id143
158627897,783484,laundering_schema_1,laundering_schema_1_id143
158627898,932769,laundering_schema_1,laundering_schema_1_id143
158627898,287343,laundering_schema_1,laundering_schema_1_id143
158627899,932769,laundering_schema_1,laundering_schema_1_id143
158627899,333260,laundering_schema_1,laundering_schema_1_id143
158627937,932769,laundering_schema_1,laundering_schema_1_id143
158627938,932769,laundering_schema_1,laundering_schema_1_id143
158627936,932769,laundering_schema_1,laundering_schema_1_id143
158627940,932769,laundering_schema_1,laundering_schema_1_id143
158627941,932769,laundering_schema_1,laundering_schema_1_id143
158627941,333260,laundering_schema_1,laundering_schema_1_id143
158627942,932769,laundering_schema_1,laundering_schema_1_id143
158627942,645628,laundering_schema_1,laundering_schema_1_id143
158627948,932769,laundering_schema_1,laundering_schema_1_id143
158627948,783484,laundering_schema_1,laundering_schema_1_id143
158627943,932769,laundering_schema_1,laundering_schema_1_id143
158627943,783484,laundering_schema_1,laundering_schema_1_id143
243910480,1434691,laundering_schema_1,laundering_schema_1_id144
243910481,1434691,laundering_schema_1,laundering_schema_1_id144
243910482,1434691,laundering_schema_1,laundering_schema_1_id144
243910483,1434691,laundering_schema_1,laundering_schema_1_id144
243910483,1640588,laundering_schema_1,laundering_schema_1_id144
243910484,1434691,laundering_schema_1,laundering_schema_1_id144
243910484,1156714,laundering_schema_1,laundering_schema_1_id144
243910485,1434691,laundering_schema_1,laundering_schema_1_id144
243910485,820832,laundering_schema_1,laundering_schema_1_id144
243910486,1434691,laundering_schema_1,laundering_schema_1_id144
243910486,2458,laundering_schema_1,laundering_schema_1_id144
243910487,1434691,laundering_schema_1,laundering_schema_1_id144
243910487,1118415,laundering_schema_1,laundering_schema_1_id144
243910496,1434691,laundering_schema_1,laundering_schema_1_id144
243910500,1434691,laundering_schema_1,laundering_schema_1_id144
243910499,1434691,laundering_schema_1,laundering_schema_1_id144
243910505,1434691,laundering_schema_1,laundering_schema_1_id144
243910505,1156714,laundering_schema_1,laundering_schema_1_id144
243910503,1434691,laundering_schema_1,laundering_schema_1_id144
243910503,1156714,laundering_schema_1,laundering_schema_1_id144
243910506,1434691,laundering_schema_1,laundering_schema_1_id144
243910506,1640588,laundering_schema_1,laundering_schema_1_id144
243910507,1434691,laundering_schema_1,laundering_schema_1_id144
243910507,820832,laundering_schema_1,laundering_schema_1_id144
243910535,1434691,laundering_schema_1,laundering_schema_1_id144
243910528,1434691,laundering_schema_1,laundering_schema_1_id144
243910536,1434691,laundering_schema_1,laundering_schema_1_id144
243910536,1640588,laundering_schema_1,laundering_schema_1_id144
243910537,1434691,laundering_schema_1,laundering_schema_1_id144
243910537,1118415,laundering_schema_1,laundering_schema_1_id144
243910539,1434691,laundering_schema_1,laundering_schema_1_id144
243910539,1156714,laundering_schema_1,laundering_schema_1_id144
243910538,1434691,laundering_schema_1,laundering_schema_1_id144
243910538,1118415,laundering_schema_1,laundering_schema_1_id144
207048607,1217878,laundering_schema_1,laundering_schema_1_id145
207048609,1217878,laundering_schema_1,laundering_schema_1_id145
207048610,1217878,laundering_schema_1,laundering_schema_1_id145
207048611,1217878,laundering_schema_1,laundering_schema_1_id145
207048608,1217878,laundering_schema_1,laundering_schema_1_id145
207048612,1217878,laundering_schema_1,laundering_schema_1_id145
207048612,566901,laundering_schema_1,laundering_schema_1_id145
207048614,1217878,laundering_schema_1,laundering_schema_1_id145
207048614,59523,laundering_schema_1,laundering_schema_1_id145
207048613,1217878,laundering_schema_1,laundering_schema_1_id145
207048613,926768,laundering_schema_1,laundering_schema_1_id145
207048621,1217878,laundering_schema_1,laundering_schema_1_id145
207048619,1217878,laundering_schema_1,laundering_schema_1_id145
207048620,1217878,laundering_schema_1,laundering_schema_1_id145
207048622,1217878,laundering_schema_1,laundering_schema_1_id145
207048622,59523,laundering_schema_1,laundering_schema_1_id145
207048623,1217878,laundering_schema_1,laundering_schema_1_id145
207048623,926768,laundering_schema_1,laundering_schema_1_id145
207048624,1217878,laundering_schema_1,laundering_schema_1_id145
207048624,566901,laundering_schema_1,laundering_schema_1_id145
207048626,1217878,laundering_schema_1,laundering_schema_1_id145
207048627,1217878,laundering_schema_1,laundering_schema_1_id145
207048628,1217878,laundering_schema_1,laundering_schema_1_id145
207048628,926768,laundering_schema_1,laundering_schema_1_id145
207048631,1217878,laundering_schema_1,laundering_schema_1_id145
207048631,926768,laundering_schema_1,laundering_schema_1_id145
207048629,1217878,laundering_schema_1,laundering_schema_1_id145
207048629,566901,laundering_schema_1,laundering_schema_1_id145
207048632,1217878,laundering_schema_1,laundering_schema_1_id145
207048632,566901,laundering_schema_1,laundering_schema_1_id145
207048630,1217878,laundering_schema_1,laundering_schema_1_id145
207048630,926768,laundering_schema_1,laundering_schema_1_id145
239794002,1410321,laundering_schema_1,laundering_schema_1_id146
239794004,1410321,laundering_schema_1,laundering_schema_1_id146
239794003,1410321,laundering_schema_1,laundering_schema_1_id146
239794005,1410321,laundering_schema_1,laundering_schema_1_id146
239794008,1410321,laundering_schema_1,laundering_schema_1_id146
239794008,1410320,laundering_schema_1,laundering_schema_1_id146
239794009,1410321,laundering_schema_1,laundering_schema_1_id146
239794009,1410320,laundering_schema_1,laundering_schema_1_id146
239794006,1410321,laundering_schema_1,laundering_schema_1_id146
239794006,1924,laundering_schema_1,laundering_schema_1_id146
239794007,1410321,laundering_schema_1,laundering_schema_1_id146
239794007,1410320,laundering_schema_1,laundering_schema_1_id146
239794014,1410321,laundering_schema_1,laundering_schema_1_id146
239794015,1410321,laundering_schema_1,laundering_schema_1_id146
239794017,1410321,laundering_schema_1,laundering_schema_1_id146
239794017,1410320,laundering_schema_1,laundering_schema_1_id146
239794019,1410321,laundering_schema_1,laundering_schema_1_id146
239794019,1924,laundering_schema_1,laundering_schema_1_id146
239794020,1410321,laundering_schema_1,laundering_schema_1_id146
239794020,1410320,laundering_schema_1,laundering_schema_1_id146
239794018,1410321,laundering_schema_1,laundering_schema_1_id146
239794018,1410320,laundering_schema_1,laundering_schema_1_id146
239794016,1410321,laundering_schema_1,laundering_schema_1_id146
239794016,1924,laundering_schema_1,laundering_schema_1_id146
239794024,1410321,laundering_schema_1,laundering_schema_1_id146
239794026,1410321,laundering_schema_1,laundering_schema_1_id146
239794025,1410321,laundering_schema_1,laundering_schema_1_id146
239794028,1410321,laundering_schema_1,laundering_schema_1_id146
239794028,1924,laundering_schema_1,laundering_schema_1_id146
239794029,1410321,laundering_schema_1,laundering_schema_1_id146
239794029,1410320,laundering_schema_1,laundering_schema_1_id146
239794027,1410321,laundering_schema_1,laundering_schema_1_id146
239794027,1410320,laundering_schema_1,laundering_schema_1_id146
67381062,396519,laundering_schema_1,laundering_schema_1_id147
67381052,396519,laundering_schema_1,laundering_schema_1_id147
67381053,396519,laundering_schema_1,laundering_schema_1_id147
67381063,396519,laundering_schema_1,laundering_schema_1_id147
67381064,396519,laundering_schema_1,laundering_schema_1_id147
67381066,396519,laundering_schema_1,laundering_schema_1_id147
67381066,1503720,laundering_schema_1,laundering_schema_1_id147
67381065,396519,laundering_schema_1,laundering_schema_1_id147
67381065,776689,laundering_schema_1,laundering_schema_1_id147
67381093,396519,laundering_schema_1,laundering_schema_1_id147
67381094,396519,laundering_schema_1,laundering_schema_1_id147
67381095,396519,laundering_schema_1,laundering_schema_1_id147
67381095,776689,laundering_schema_1,laundering_schema_1_id147
67381098,396519,laundering_schema_1,laundering_schema_1_id147
67381098,1503720,laundering_schema_1,laundering_schema_1_id147
67381099,396519,laundering_schema_1,laundering_schema_1_id147
67381099,1503720,laundering_schema_1,laundering_schema_1_id147
67381131,396519,laundering_schema_1,laundering_schema_1_id147
67381121,396519,laundering_schema_1,laundering_schema_1_id147
67381135,396519,laundering_schema_1,laundering_schema_1_id147
67381135,776689,laundering_schema_1,laundering_schema_1_id147
67381132,396519,laundering_schema_1,laundering_schema_1_id147
67381132,776689,laundering_schema_1,laundering_schema_1_id147
67381139,396519,laundering_schema_1,laundering_schema_1_id147
67381139,1503720,laundering_schema_1,laundering_schema_1_id147
67381136,396519,laundering_schema_1,laundering_schema_1_id147
67381136,776689,laundering_schema_1,laundering_schema_1_id147
67381133,396519,laundering_schema_1,laundering_schema_1_id147
67381133,776689,laundering_schema_1,laundering_schema_1_id147
260468367,1532383,laundering_schema_1,laundering_schema_1_id148
260468364,1532383,laundering_schema_1,laundering_schema_1_id148
260468365,1532383,laundering_schema_1,laundering_schema_1_id148
260468371,1532383,laundering_schema_1,laundering_schema_1_id148
260468366,1532383,laundering_schema_1,laundering_schema_1_id148
260468372,1532383,laundering_schema_1,laundering_schema_1_id148
260468372,1136512,laundering_schema_1,laundering_schema_1_id148
260468373,1532383,laundering_schema_1,laundering_schema_1_id148
260468373,621292,laundering_schema_1,laundering_schema_1_id148
260468403,1532383,laundering_schema_1,laundering_schema_1_id148
260468404,1532383,laundering_schema_1,laundering_schema_1_id148
260468399,1532383,laundering_schema_1,laundering_schema_1_id148
260468405,1532383,laundering_schema_1,laundering_schema_1_id148
260468405,621292,laundering_schema_1,laundering_schema_1_id148
260468407,1532383,laundering_schema_1,laundering_schema_1_id148
260468407,1136512,laundering_schema_1,laundering_schema_1_id148
260468406,1532383,laundering_schema_1,laundering_schema_1_id148
260468406,1136512,laundering_schema_1,laundering_schema_1_id148
84210472,495629,laundering_schema_1,laundering_schema_1_id149
84210475,495629,laundering_schema_1,laundering_schema_1_id149
84210476,495629,laundering_schema_1,laundering_schema_1_id149
84210478,495629,laundering_schema_1,laundering_schema_1_id149
84210478,1290835,laundering_schema_1,laundering_schema_1_id149
84210477,495629,laundering_schema_1,laundering_schema_1_id149
84210477,493895,laundering_schema_1,laundering_schema_1_id149
84210481,495629,laundering_schema_1,laundering_schema_1_id149
84210481,1290835,laundering_schema_1,laundering_schema_1_id149
84210482,495629,laundering_schema_1,laundering_schema_1_id149
84210482,1088289,laundering_schema_1,laundering_schema_1_id149
84210479,495629,laundering_schema_1,laundering_schema_1_id149
84210479,1294410,laundering_schema_1,laundering_schema_1_id149
84210493,495629,laundering_schema_1,laundering_schema_1_id149
84210487,495629,laundering_schema_1,laundering_schema_1_id149
84210490,495629,laundering_schema_1,laundering_schema_1_id149
84210494,495629,laundering_schema_1,laundering_schema_1_id149
84210494,1290835,laundering_schema_1,laundering_schema_1_id149
84210495,495629,laundering_schema_1,laundering_schema_1_id149
84210495,1294410,laundering_schema_1,laundering_schema_1_id149
84210496,495629,laundering_schema_1,laundering_schema_1_id149
84210496,1294410,laundering_schema_1,laundering_schema_1_id149
166777347,980950,laundering_schema_1,laundering_schema_1_id150
166777349,980950,laundering_schema_1,laundering_schema_1_id150
166777348,980950,laundering_schema_1,laundering_schema_1_id150
166777350,980950,laundering_schema_1,laundering_schema_1_id150
166777351,980950,laundering_schema_1,laundering_schema_1_id150
166777352,980950,laundering_schema_1,laundering_schema_1_id150
166777352,891221,laundering_schema_1,laundering_schema_1_id150
166777353,980950,laundering_schema_1,laundering_schema_1_id150
166777353,352082,laundering_schema_1,laundering_schema_1_id150
48631907,286232,laundering_schema_1,laundering_schema_1_id151
48631908,286232,laundering_schema_1,laundering_schema_1_id151
48631909,286232,laundering_schema_1,laundering_schema_1_id151
48631910,286232,laundering_schema_1,laundering_schema_1_id151
48631910,1089859,laundering_schema_1,laundering_schema_1_id151
48631913,286232,laundering_schema_1,laundering_schema_1_id151
48631913,231763,laundering_schema_1,laundering_schema_1_id151
48631911,286232,laundering_schema_1,laundering_schema_1_id151
48631911,942946,laundering_schema_1,laundering_schema_1_id151
48631912,286232,laundering_schema_1,laundering_schema_1_id151
48631912,1142838,laundering_schema_1,laundering_schema_1_id151
297876872,1752517,laundering_schema_1,laundering_schema_1_id152
297876873,1752517,laundering_schema_1,laundering_schema_1_id152
297876874,1752517,laundering_schema_1,laundering_schema_1_id152
297876875,1752517,laundering_schema_1,laundering_schema_1_id152
297876875,1752518,laundering_schema_1,laundering_schema_1_id152
297876877,1752517,laundering_schema_1,laundering_schema_1_id152
297876877,450787,laundering_schema_1,laundering_schema_1_id152
297876919,1752517,laundering_schema_1,laundering_schema_1_id152
297876921,1752517,laundering_schema_1,laundering_schema_1_id152
297876932,1752517,laundering_schema_1,laundering_schema_1_id152
297876937,1752517,laundering_schema_1,laundering_schema_1_id152
297876937,1752518,laundering_schema_1,laundering_schema_1_id152
297876938,1752517,laundering_schema_1,laundering_schema_1_id152
297876938,1752518,laundering_schema_1,laundering_schema_1_id152
297876934,1752517,laundering_schema_1,laundering_schema_1_id152
297876934,450787,laundering_schema_1,laundering_schema_1_id152
297876935,1752517,laundering_schema_1,laundering_schema_1_id152
297876935,1752518,laundering_schema_1,laundering_schema_1_id152
297876960,1752517,laundering_schema_1,laundering_schema_1_id152
297876951,1752517,laundering_schema_1,laundering_schema_1_id152
297876961,1752517,laundering_schema_1,laundering_schema_1_id152
297876970,1752517,laundering_schema_1,laundering_schema_1_id152
297876970,1752518,laundering_schema_1,laundering_schema_1_id152
297876962,1752517,laundering_schema_1,laundering_schema_1_id152
297876962,1752518,laundering_schema_1,laundering_schema_1_id152
297876963,1752517,laundering_schema_1,laundering_schema_1_id152
297876963,1752518,laundering_schema_1,laundering_schema_1_id152
140655824,826964,laundering_schema_1,laundering_schema_1_id153
140655822,826964,laundering_schema_1,laundering_schema_1_id153
140655820,826964,laundering_schema_1,laundering_schema_1_id153
140655823,826964,laundering_schema_1,laundering_schema_1_id153
140655828,826964,laundering_schema_1,laundering_schema_1_id153
140655828,1518487,laundering_schema_1,laundering_schema_1_id153
140655825,826964,laundering_schema_1,laundering_schema_1_id153
140655825,1112957,laundering_schema_1,laundering_schema_1_id153
140655826,826964,laundering_schema_1,laundering_schema_1_id153
140655826,809892,laundering_schema_1,laundering_schema_1_id153
140655835,826964,laundering_schema_1,laundering_schema_1_id153
140655838,826964,laundering_schema_1,laundering_schema_1_id153
140655839,826964,laundering_schema_1,laundering_schema_1_id153
140655837,826964,laundering_schema_1,laundering_schema_1_id153
140655842,826964,laundering_schema_1,laundering_schema_1_id153
140655842,809892,laundering_schema_1,laundering_schema_1_id153
140655843,826964,laundering_schema_1,laundering_schema_1_id153
140655843,1518487,laundering_schema_1,laundering_schema_1_id153
140655840,826964,laundering_schema_1,laundering_schema_1_id153
140655840,1112957,laundering_schema_1,laundering_schema_1_id153
140655841,826964,laundering_schema_1,laundering_schema_1_id153
140655841,1112957,laundering_schema_1,laundering_schema_1_id153
43506504,255854,laundering_schema_1,laundering_schema_1_id154
43506501,255854,laundering_schema_1,laundering_schema_1_id154
43506505,255854,laundering_schema_1,laundering_schema_1_id154
43506505,303148,laundering_schema_1,laundering_schema_1_id154
43506506,255854,laundering_schema_1,laundering_schema_1_id154
43506506,1385037,laundering_schema_1,laundering_schema_1_id154
43506507,255854,laundering_schema_1,laundering_schema_1_id154
43506507,726561,laundering_schema_1,laundering_schema_1_id154
43506509,255854,laundering_schema_1,laundering_schema_1_id154
43506509,1221928,laundering_schema_1,laundering_schema_1_id154
43506508,255854,laundering_schema_1,laundering_schema_1_id154
43506508,1023863,laundering_schema_1,laundering_schema_1_id154
43506513,255854,laundering_schema_1,laundering_schema_1_id154
43506514,255854,laundering_schema_1,laundering_schema_1_id154
43506517,255854,laundering_schema_1,laundering_schema_1_id154
43506515,255854,laundering_schema_1,laundering_schema_1_id154
43506519,255854,laundering_schema_1,laundering_schema_1_id154
43506519,1385037,laundering_schema_1,laundering_schema_1_id154
43506518,255854,laundering_schema_1,laundering_schema_1_id154
43506518,1221928,laundering_schema_1,laundering_schema_1_id154
60268263,354652,laundering_schema_1,laundering_schema_1_id156
60268266,354652,laundering_schema_1,laundering_schema_1_id156
60268267,354652,laundering_schema_1,laundering_schema_1_id156
60268264,354652,laundering_schema_1,laundering_schema_1_id156
60268262,354652,laundering_schema_1,laundering_schema_1_id156
60268268,354652,laundering_schema_1,laundering_schema_1_id156
60268268,636669,laundering_schema_1,laundering_schema_1_id156
60268270,354652,laundering_schema_1,laundering_schema_1_id156
60268270,5079,laundering_schema_1,laundering_schema_1_id156
60268271,354652,laundering_schema_1,laundering_schema_1_id156
60268271,719472,laundering_schema_1,laundering_schema_1_id156
60268269,354652,laundering_schema_1,laundering_schema_1_id156
60268269,154128,laundering_schema_1,laundering_schema_1_id156
295609059,1739170,laundering_schema_1,laundering_schema_1_id157
295609060,1739170,laundering_schema_1,laundering_schema_1_id157
295609055,1739170,laundering_schema_1,laundering_schema_1_id157
295609061,1739170,laundering_schema_1,laundering_schema_1_id157
295609056,1739170,laundering_schema_1,laundering_schema_1_id157
295609062,1739170,laundering_schema_1,laundering_schema_1_id157
295609062,1533032,laundering_schema_1,laundering_schema_1_id157
295609064,1739170,laundering_schema_1,laundering_schema_1_id157
295609064,733248,laundering_schema_1,laundering_schema_1_id157
295609063,1739170,laundering_schema_1,laundering_schema_1_id157
295609063,841462,laundering_schema_1,laundering_schema_1_id157
295609065,1739170,laundering_schema_1,laundering_schema_1_id157
295609065,814495,laundering_schema_1,laundering_schema_1_id157
295609066,1739170,laundering_schema_1,laundering_schema_1_id157
295609066,862152,laundering_schema_1,laundering_schema_1_id157
295609072,1739170,laundering_schema_1,laundering_schema_1_id157
295609070,1739170,laundering_schema_1,laundering_schema_1_id157
295609074,1739170,laundering_schema_1,laundering_schema_1_id157
295609076,1739170,laundering_schema_1,laundering_schema_1_id157
295609076,814495,laundering_schema_1,laundering_schema_1_id157
295609075,1739170,laundering_schema_1,laundering_schema_1_id157
295609075,1533032,laundering_schema_1,laundering_schema_1_id157
295609084,1739170,laundering_schema_1,laundering_schema_1_id157
295609085,1739170,laundering_schema_1,laundering_schema_1_id157
295609083,1739170,laundering_schema_1,laundering_schema_1_id157
295609086,1739170,laundering_schema_1,laundering_schema_1_id157
295609086,733248,laundering_schema_1,laundering_schema_1_id157
295609089,1739170,laundering_schema_1,laundering_schema_1_id157
295609089,862152,laundering_schema_1,laundering_schema_1_id157
295609087,1739170,laundering_schema_1,laundering_schema_1_id157
295609087,814495,laundering_schema_1,laundering_schema_1_id157
295609090,1739170,laundering_schema_1,laundering_schema_1_id157
295609090,814495,laundering_schema_1,laundering_schema_1_id157
72613621,427320,laundering_schema_1,laundering_schema_1_id158
72613619,427320,laundering_schema_1,laundering_schema_1_id158
72613620,427320,laundering_schema_1,laundering_schema_1_id158
72613624,427320,laundering_schema_1,laundering_schema_1_id158
72613624,427321,laundering_schema_1,laundering_schema_1_id158
72613622,427320,laundering_schema_1,laundering_schema_1_id158
72613622,745587,laundering_schema_1,laundering_schema_1_id158
71243806,419293,laundering_schema_1,laundering_schema_1_id160
71243805,419293,laundering_schema_1,laundering_schema_1_id160
71243807,419293,laundering_schema_1,laundering_schema_1_id160
71243808,419293,laundering_schema_1,laundering_schema_1_id160
71243810,419293,laundering_schema_1,laundering_schema_1_id160
71243810,419292,laundering_schema_1,laundering_schema_1_id160
71243809,419293,laundering_schema_1,laundering_schema_1_id160
71243809,785324,laundering_schema_1,laundering_schema_1_id160
71243836,419293,laundering_schema_1,laundering_schema_1_id160
71243839,419293,laundering_schema_1,laundering_schema_1_id160
71243840,419293,laundering_schema_1,laundering_schema_1_id160
71243840,419292,laundering_schema_1,laundering_schema_1_id160
71243845,419293,laundering_schema_1,laundering_schema_1_id160
71243845,785324,laundering_schema_1,laundering_schema_1_id160
144637572,850375,laundering_schema_1,laundering_schema_1_id161
144637573,850375,laundering_schema_1,laundering_schema_1_id161
144637570,850375,laundering_schema_1,laundering_schema_1_id161
144637571,850375,laundering_schema_1,laundering_schema_1_id161
144637574,850375,laundering_schema_1,laundering_schema_1_id161
144637575,850375,laundering_schema_1,laundering_schema_1_id161
144637575,887191,laundering_schema_1,laundering_schema_1_id161
144637577,850375,laundering_schema_1,laundering_schema_1_id161
144637577,731529,laundering_schema_1,laundering_schema_1_id161
144637576,850375,laundering_schema_1,laundering_schema_1_id161
144637576,773020,laundering_schema_1,laundering_schema_1_id161
144637578,850375,laundering_schema_1,laundering_schema_1_id161
144637578,867844,laundering_schema_1,laundering_schema_1_id161
144637579,850375,laundering_schema_1,laundering_schema_1_id161
144637579,867844,laundering_schema_1,laundering_schema_1_id161
144637581,850375,laundering_schema_1,laundering_schema_1_id161
144637582,850375,laundering_schema_1,laundering_schema_1_id161
144637590,850375,laundering_schema_1,laundering_schema_1_id161
144637591,850375,laundering_schema_1,laundering_schema_1_id161
144637591,773020,laundering_schema_1,laundering_schema_1_id161
144637592,850375,laundering_schema_1,laundering_schema_1_id161
144637592,867844,laundering_schema_1,laundering_schema_1_id161
144637597,850375,laundering_schema_1,laundering_schema_1_id161
144637595,850375,laundering_schema_1,laundering_schema_1_id161
144637598,850375,laundering_schema_1,laundering_schema_1_id161
